"name","date","distance","E"
"sean",2020-07-23,43.05491692,74
"sean",2020-07-25,60.62112419,74
"sean",2020-07-28,46.96956516,74
"sean",2020-07-29,0,74
"sean",2020-07-30,42.15392645,74
"sean",2020-08-01,75.31658941,74
"sean",2020-08-04,27.61380442,74
"sean",2020-08-05,47.93269291,74
"sean",2020-08-06,40.13446506,74
"sean",2020-08-08,74.41559894,74
"sean",2020-08-11,0,74
"sean",2020-08-12,14.75138877,74
"sean",2020-08-13,40.04125915,74
"sean",2020-08-15,32.54129022,74
"sean",2020-08-16,49.10708738,74
"sean",2020-08-18,42.24091864,74
"sean",2020-08-19,45.6149726,74
"sean",2020-08-20,82.99675643,74
"sean",2020-08-22,0,74
"sean",2020-08-25,44.66427231,74
"sean",2020-08-26,25.59434302,74
"sean",2020-08-27,21.32551232,74
"sean",2020-08-28,47.15597698,74
"sean",2020-08-29,67.80419302,74
"sean",2020-09-01,44.37844085,74
"sean",2020-09-02,36.53671692,74
"sean",2020-09-04,29.2666559,74
"sean",2020-09-05,22.46883816,74
"sean",2020-09-08,37.68004275,74
"sean",2020-09-09,18.31185455,74
"sean",2020-09-12,79.00754347,74
"sean",2020-09-15,0,74
"sean",2020-09-18,20.47423167,74
"sean",2020-09-20,72.34642773,74
"sean",2020-09-22,0,74
"sean",2020-09-23,0,74
"sean",2020-09-24,0,74
"sean",2020-09-26,72.5887631,74
"sean",2020-09-30,18.18136627,74
"sean",2020-10-02,23.99120136,74
"sean",2020-10-03,75.67077187,75
"sean",2020-10-06,21.46221432,75
"sean",2020-10-07,50.71022904,75
"sean",2020-10-10,63.44215641,75
"sean",2020-10-13,20.05169821,75
"sean",2020-10-14,43.40288565,75
"sean",2020-10-16,20.76627686,75
"sean",2020-10-17,69.33898368,75
"sean",2020-10-20,40.29602197,75
"sean",2020-10-21,42.96171101,75
"sean",2020-10-23,22.02144979,75
"sean",2020-10-25,83.26394671,75
"sean",2020-10-26,8.338822126,75
"sean",2020-10-27,63.82119378,75
"sean",2020-10-28,49.31214038,75
"sean",2020-11-02,9.973032423,75
"sean",2020-11-03,22.13329688,75
"sean",2020-11-05,27.80021624,75
"sean",2020-11-06,27.67594169,75
"sean",2020-11-07,20.79113177,75
"sean",2020-11-08,29.85074627,75
"sean",2020-11-11,32.38594703,75
"sean",2020-11-12,9.973032423,75
"sean",2020-11-13,18.31185455,75
"sean",2020-11-14,82.73577988,75
"sean",2020-11-15,43.98697603,75
"sean",2020-11-17,34.70988107,75
"sean",2020-11-19,27.66972796,75
"sean",2020-11-21,24.05333864,75
"sean",2020-11-22,46.26741397,75
"sean",2020-11-24,29.31015199,75
"sean",2020-11-26,24.69956628,75
"sean",2020-11-27,43.03627574,75
"sean",2020-12-01,25.87396075,75
"sean",2020-12-04,29.45928144,75
"sean",2020-12-05,47.67171635,75
"sean",2020-12-06,43.7757093,75
"sean",2020-12-09,17.90796227,75
"sean",2020-12-10,21.17638287,75
"sean",2020-12-11,29.77618154,75
"sean",2020-12-13,60.89452819,75
"sean",2020-12-15,20.23811003,75
"sean",2020-12-18,38.25170567,75
"sean",2020-12-19,53.36349062,75
"sean",2020-12-22,47.34238881,75
"sean",2020-12-24,18.65982328,75
"sean",2020-12-25,46.01265115,75
"sean",2020-12-26,29.34122062,75
"sean",2020-12-28,19.07614302,75
"sean",2020-12-29,44.07396821,75
"sean",2020-12-31,29.63326581,75
"sean",2021-01-01,34.77823207,75
"sean",2021-01-03,72.94915928,75
"sean",2021-01-05,43.03627574,75
"sean",2021-01-08,41.97372836,75
"sean",2021-01-10,72.78138864,75
"sean",2021-01-12,32.65935104,75
"sean",2021-01-13,0,75
"sean",2021-01-15,21.53056532,75
"sean",2021-01-17,72.271863,75
"sean",2021-01-19,43.63279357,75
"sean",2021-01-20,0,75
"sean",2021-01-22,26.61339431,75
"sean",2021-01-24,78.39859818,75
"sean",2021-01-26,36.15767955,75
"sean",2021-01-28,0,75
"sean",2021-01-29,0,75
"sean",2021-01-30,0,75
"sean",2021-01-31,0,75
"sean",2021-02-02,21.31929859,75
"sean",2021-02-03,0,75
"sean",2021-02-05,37.12702101,75
"sean",2021-02-07,81.12021077,75
"sean",2021-02-09,44.4343644,75
"sean",2021-02-10,0,75
"sean",2021-02-12,35.69164999,75
"sean",2021-02-14,72.626045455,75
"sean",2021-02-16,21.18881032,75
"sean",2021-02-17,0,75
"sean",2021-02-19,37.22644065,75
"sean",2021-02-21,81.28798141,75
"sean",2021-02-23,49.00145401,75
"sean",2021-02-24,0,75
"sean",2021-02-26,49.44262866,75
"sean",2021-02-28,78.54772764,75
"sean",2021-03-02,69.41976214,75
"sean",2021-03-03,0,75
"sean",2021-03-05,0,75
"sean",2021-03-14,58.93720408,75
"sean",2021-03-16,49.23136192,75
"sean",2021-03-17,0,75
"sean",2021-03-19,26.66310413,75
"sean",2021-03-21,79.82775548,76
"sean",2021-03-23,0,76
"sean",2021-03-24,0,76
"sean",2021-03-26,50.68537413,76
"sean",2021-03-28,81.12021077,76
"sean",2021-03-30,0,76
"sean",2021-03-31,0,76
"sean",2021-04-02,45.89459033,76
"sean",2021-04-04,81.27555395,76
"sean",2021-04-06,51.03955659,76
"sean",2021-04-07,0,76
"sean",2021-04-09,17.75883281,76
"sean",2021-04-10,52.64269825,76
"sean",2021-04-11,81.6048815,77
"sean",2021-04-13,49.09465992,77
"sean",2021-04-14,0,77
"sean",2021-04-17,100.009942,77
"sean",2021-04-20,45.00602732,77
"sean",2021-04-21,0,77
"sean",2021-04-24,51.82248624,77
"sean",2021-04-27,43.76328184,77
"sean",2021-04-28,0,77
"sean",2021-05-01,49.80302484,77
"sean",2021-05-04,31.18048393,77
"sean",2021-05-05,0,77
"sean",2021-05-08,23.92285036,77
"sean",2021-05-11,29.689189353,77
"sean",2021-05-12,0,77
"sean",2021-05-15,65.51754135,77
"sean",2021-05-18,26.88058459,77
"sean",2021-05-19,0,77
"sean",2021-05-23,100.0534381,77
"sean",2021-05-25,22.38184597,77
"sean",2021-05-27,56.01053848,77
"sean",2021-05-29,27.30311805,77
"sean",2021-06-01,25.43899984,77
"sean",2021-06-03,37.68625648,77
"sean",2021-06-05,83.93502927,77
"sean",2021-06-08,31.82049784,77
"sean",2021-06-10,55.61907366,77
"sean",2021-06-15,77.24905862,77
"sean",2021-06-17,22.29485379,77
"sean",2021-06-19,36.64235028,77
"sean",2021-06-22,22.05251842,77
"sean",2021-06-23,44.21688394,77
"sean",2021-06-26,81.22584413,77
"sean",2021-06-29,33.603837601,77
"sean",2021-06-30,47.78977718,77
"sean",2021-07-03,48.112891,77
"sean",2021-07-05,14.06166503,77
"sean",2021-07-06,43.83784657,77
"sean",2021-07-07,44.17960158,77
"sean",2021-07-10,47.76492227,77
"sean",2021-07-13,26.01687648,77
"sean",2021-07-14,44.42815067,77
"sean",2021-07-17,62.0316403,77
"sean",2021-07-20,25.67512148,77
"sean",2021-07-21,53.12736898,77
"sean",2021-07-24,84.46940982,77
"sean",2021-07-27,29.4717089,77
"sean",2021-07-28,0,77
"sean",2021-07-31,79.97688493,77
"sean",2021-08-03,44.72640958,77
"sean",2021-08-04,0,77
"sean",2021-08-07,63.37380541,77
"sean",2021-08-10,65.28141972,77
"sean",2021-08-11,34.37433979,77
"sean",2021-08-17,42.73801683,77
"sean",2021-08-21,71.48271962,77
"sean",2021-08-24,33.4671356,77
"sean",2021-08-27,17.28658953,77
"sean",2021-08-28,37.34450147,77
"sean",2021-09-01,10.12216188,77
"sean",2021-09-04,33.1502355,77
"sean",2021-09-07,22.66767743,77
"sean",2021-09-08,0,77
"sean",2021-09-10,0,77
"sean",2021-09-11,64.58548225,77
"sean",2021-09-14,34.16928679,77
"sean",2021-09-15,21.13288677,77
"sean",2021-09-16,0,77
"sean",2021-09-18,72.39613755,77
"sean",2021-09-21,42.43354419,77
"sean",2021-09-24,0,77
"sean",2021-09-25,82.68607006,78
"sean",2021-09-28,34.47997316,78
"sean",2021-10-02,80.77845576,78
"sean",2021-10-05,53.18329253,78
"sean",2021-10-07,1.851690755,78
"sean",2021-10-09,36.41244237,78
"sean",2021-10-12,38.72394895,78
"sean",2021-10-14,0,78
"sean",2021-10-16,54.357687,78
"sean",2021-10-19,28.32216934,78
"sean",2021-10-23,14.22943567,78
"sean",2021-10-24,24.69335255,78
"sean",2021-10-26,30.59017983,78
"sean",2021-10-29,0,78
"sean",2021-10-30,71.600780441,78
"sean",2021-11-02,31.44146047,78
"sean",2021-11-05,0,78
"sean",2021-11-09,19.17556265,78
"sean",2021-11-11,42.9368561,78
"sean",2021-11-13,65.10743535,78
"sean",2021-11-14,55.18411274,78
"sean",2021-11-16,53.15222389,78
"sean",2021-11-20,59.85683572,78
"sean",2021-11-23,52.35065306,78
"sean",2021-11-27,54.11535163,78
"sean",2021-11-30,24.50694073,78
"sean",2021-12-04,12.34046255,78
"sean",2021-12-05,55.86140902,78
"sean",2021-12-07,20.47423167,78
"sean",2021-12-17,10.68761107,78
"sean",2021-12-21,0,78
"sean",2022-01-04,25.07860365,78
"sean",2022-01-08,10.71867971,78
"sean",2022-01-11,19.74722557,78
"sean",2022-01-15,27.25962196,78
"sean",2022-01-18,20.4120944,78
"sean",2022-01-22,33.20615905,78
"sean",2022-01-25,25.12831347,78
"sean",2022-02-01,45.45962941,78
"sean",2022-02-08,30.130364,78
"sean",2022-02-15,29.70783054,78
"sean",2022-02-18,36.30059528,78
"sean",2022-02-19,26.32134912,78
"sean",2022-02-21,5.909254726,78
"sean",2022-02-22,29.40957163,78
"sean",2022-02-26,29.45928144,78
"sean",2022-03-01,31.45388793,78
"sean",2022-03-04,7.027725652,78
"sean",2022-03-05,13.34087266,78
"sean",2022-03-08,37.36935638,78
"sean",2022-03-11,43.26618365,78
"sean",2022-03-12,21.17638287,78
"sean",2022-03-15,28.93732835,78
"sean",2022-03-29,0,78
"sean",2022-04-09,20.26296494,78
"sean",2022-04-10,7.450259112,78
"sean",2022-04-13,25.00403892,78
"sean",2022-04-26,30.198715,78
"sean",2022-05-02,56.83696422,78
"sean",2022-05-24,12.147837,78
"sean",2022-05-26,12.27211155,78
"sean",2022-05-31,12.4647371,78
"sean",2022-06-01,9.252240049,78
"sean",2022-06-03,27.88720842,78
"sean",2022-06-06,12.48959201,78
"sean",2022-06-07,12.24725664,78
"sean",2022-06-08,12.37774491,78
"sean",2022-06-09,12.51444692,78
"sean",2022-06-10,12.47716455,78
"sean",2022-06-11,12.63250774,78
"sean",2022-06-13,12.53930183,78
"sean",2022-06-14,12.45230964,78
"sean",2022-06-27,12.49580573,78
"sean",2022-06-28,12.38395864,78
"sean",2022-06-29,14.62711422,78
"sean",2022-06-30,11.22199162,78
"sean",2022-07-01,12.54551555,78
"sean",2022-07-02,12.68221756,78
"sean",2022-07-04,16.30482061,78
"sean",2022-07-05,5.952750817,78
"sean",2022-07-08,12.45852337,78
"sean",2022-07-09,68.97237377,78
"sean",2022-07-18,12.48959201,78
"sean",2022-07-19,12.73192737,78
"sean",2022-07-21,12.45852337,78
"sean",2022-07-22,11.66316627,78
"sean",2022-07-26,12.52687437,78
"sean",2022-07-27,12.58279792,78
"sean",2022-08-01,12.50201946,78
"sean",2022-08-02,12.57658419,78
"sean",2022-08-03,12.44609592,78
"sean",2022-08-04,12.55172928,78
"sean",2022-08-08,12.48337828,78
"sean",2022-08-09,12.41502728,78
"sean",2022-08-10,10.6254738,78
"sean",2022-08-11,12.44609592,78
"sean",2022-08-12,12.54551555,78
"sean",2022-08-13,12.57037046,78
"sean",2022-08-15,12.52687437,78
"sean",2022-08-16,12.63250774,78
"sean",2022-08-19,9.270881231,78
"sean",2022-08-20,55.11576174,78
"sean",2022-08-24,12.52066064,78
"sean",2022-08-25,12.55794301,78
"sean",2022-09-06,12.96183529,78
"sean",2022-09-07,23.39468353,78
"sean",2022-09-08,12.49580573,78
"sean",2022-09-09,23.09642462,78
"sean",2022-09-12,23.2269129,78
"sean",2022-09-16,10.54469534,78
"sean",2022-09-17,12.54551555,78
"sean",2022-09-19,9.935750059,78
"sean",2022-09-20,23.08399717,78
"sean",2022-09-21,23.05914226,78
"sean",2022-09-22,12.58901164,78
"sean",2022-09-23,17.286589532,78
"sean",2022-09-25,17.92660345,78
"sean",2022-09-27,23.1150658,78
"sean",2022-09-28,23.04671481,78
"sean",2022-09-29,46.21770415,78
"sean",2022-10-01,52.49978252,78
"sean",2022-10-03,10.60061889,78
"sean",2022-10-04,23.07156971,78
"sean",2022-10-05,20.070339399,78
"sean",2022-10-06,23.637018899,78
"sean",2022-10-07,23.15234817,78
"sean",2022-10-08,73.4524712,78
"sean",2022-10-10,10.54469534,78
"sean",2022-10-11,24.96675656,78
"sean",2022-10-12,25.02889383,78
"sean",2022-10-13,7.66773957,78
"sean",2022-10-14,22.87273044,78
"sean",2022-10-15,0.006213727366,78
"sean",2022-10-17,12.47716455,78
"sean",2022-10-18,25.00403893,78
"sean",2022-10-19,12.50823319,78
"sean",2022-10-20,12.43988219,78
"sean",2022-10-21,12.52066064,78
"sean",2022-10-22,103.29079,78
"sean",2022-10-24,12.42745473,78
"sean",2022-10-25,12.62629401,78
"sean",2022-10-26,12.51444692,78
"sean",2022-10-27,24.86112319,78
"sean",2022-10-28,25.04753502,78
"sean",2022-10-29,60.9877341,78
"sean",2022-10-31,10.6254738,78
"sean",2022-11-01,12.43366846,78
"sean",2022-11-02,10.6254738,78
"sean",2022-11-03,12.64493519,78
"sean",2022-11-04,10.47634434,78
"sean",2022-11-05,5.492934992,78
"sean",2022-11-11,10.57576398,78
"sean",2022-11-15,23.14613444,78
"sean",2022-11-16,10.65032871,78
"sean",2022-11-17,10.38313843,78
"sean",2022-11-18,10.56955025,78
"sean",2022-11-19,12.70085874,78
"sean",2022-11-29,10.22779525,78
"sean",2022-11-30,12.42124101,78
"sean",2022-12-01,12.66357637,78
"sean",2022-12-16,10.60683261,78
"sean",2022-12-17,12.64493519,78
"sean",2022-12-19,10.56333652,78
"sean",2022-12-20,23.1834168,78
"sean",2022-12-21,12.52687437,78
"sean",2022-12-22,10.74974834,78
"sean",2022-12-23,12.62008028,78
"sean",2023-01-03,10.94237389,78
"sean",2023-01-04,12.50201946,78
"sean",2023-01-07,12.48959201,78
"sean",2023-01-11,10.61926007,78
"sean",2023-01-12,22.74845589,78
"sean",2023-01-13,12.67600383,78
"sean",2023-01-18,23.01564616,78
"sean",2023-01-19,11.73151727,78
"sean",2023-01-24,10.63790125,78
"sean",2023-01-25,31.919917484,78
"sean",2023-01-26,13.29737656,78
"sean",2023-01-27,10.61304634,78
"sean",2023-01-28,12.61386655,78
"sean",2023-01-30,10.53848161,78
"sean",2023-01-31,12.55172928,78
"sean",2023-02-01,10.59440516,78
"sean",2023-03-05,1.764698572,78
"sean",2023-04-11,12.5330881,78
"sean",2023-04-13,12.41502728,78
"sean",2023-04-14,8.146196577,78
"sean",2023-04-17,11.32762499,78
"sean",2023-04-20,10.71246598,78
"sean",2023-04-21,12.60765283,78
"sean",2023-04-28,9.140392956,78
"sean",2023-04-29,12.79406465,78
"sean",2023-05-04,8.997477227,78
"sean",2023-05-05,12.45852337,78
"sean",2023-05-20,12.59522537,78
"sean",2023-06-01,10.66275616,78
"sean",2023-06-09,10.70625225,78
"sean",2023-06-11,9.879826513,78
"sean",2023-06-14,7.698808207,78
"sean",2023-06-15,12.32182137,78
"sean",2023-06-17,12.60765283,78
"sean",2023-06-20,10.68761107,78
"sean",2023-06-21,23.18341681,78
"sean",2023-06-22,13.3967962,78
"sean",2023-06-26,10.63790125,78
"sean",2023-06-27,12.48959201,78
"sean",2023-07-01,12.50823319,78
"sean",2023-07-05,0.6338001914,78
"sean",2023-07-06,10.5136267,78
"sean",2023-07-07,12.234829185,78
"sean",2023-07-14,14.981296686,78
"sean",2023-07-15,12.64493519,78
"sean",2023-07-21,3.572893236,78
"sean",2023-07-22,7.344625747,78
"sean",2023-07-26,10.65654243,78
"sean",2023-07-28,10.63168752,78
"sean",2023-07-29,12.57037046,78
"sean",2023-08-02,12.75056856,78
"sean",2023-08-08,10.73732089,78
"sean",2023-08-09,23.5003169,78
"sean",2023-08-10,6.810245194,78
"sean",2023-08-12,20.92783377,78
"sean",2023-08-13,9.867399058,78
"sean",2023-08-15,9.755551965,78
"sean",2023-08-16,12.7381411,78
"sean",2023-08-22,9.954391241,78
"sean",2023-08-23,21.26337505,78
"sean",2023-08-24,13.42786484,78
"sean",2023-08-29,8.351249581,78
"sean",2023-08-30,25.22773311,78
"sean",2023-08-31,13.59563548,78
"sean",2023-09-05,10.63168752,78
"sean",2023-09-06,12.57658419,78
"sean",2023-09-19,12.61386655,78
"sean",2023-09-26,10.5136267,78
"sean",2023-09-27,12.65736265,78
"sean",2023-09-29,12.4647371,78
"sean",2023-09-30,12.60765283,78
"sean",2023-10-04,10.53226789,78
"sean",2023-10-05,13.51485702,78
"sean",2023-10-06,10.61926007,78
"sean",2023-10-11,11.54510545,78
"sean",2023-10-13,9.941963786,78
"sean",2023-10-14,4.119701244,78
"sean",2023-10-15,30.62746219,78
"sean",2023-10-16,14.018168938,78
"sean",2023-10-17,22.96593635,78
"sean",2023-10-18,12.3280351,78
"sean",2023-10-23,10.65032871,78
"sean",2023-10-24,23.13370699,78
"sean",2023-10-25,12.57037046,78
"sean",2023-10-27,10.71246598,78
"sean",2023-11-01,10.33342861,78
"sean",2023-11-03,10.33964234,78
"sean",2023-11-04,12.4647371,78
"sean",2023-11-06,10.65032871,78
"sean",2023-11-07,23.82964445,78
"sean",2023-11-08,12.57037046,78
"sean",2023-11-09,10.32721488,78
"sean",2023-11-10,12.50823319,78
"sean",2023-11-13,10.66896989,78
"sean",2023-11-14,12.58901164,78
"sean",2023-11-30,10.11594815,78
"sean",2023-12-01,12.41502728,78
"sean",2023-12-02,24.22110927,78
"sean",2023-12-07,10.31478743,78
"sean",2023-12-08,12.49580573,78
"sean",2023-12-09,28.4961537,78
"sean",2023-12-11,12.18511937,78
"sean",2023-12-12,12.50201946,78
"sean",2023-12-13,10.50119925,78
"sean",2023-12-14,11.06043471,78
"sean",2023-12-15,9.587781327,78
"sean",2023-12-16,8.04677694,78
"sean",2023-12-18,10.31478743,78
"sean",2023-12-19,12.27832528,78
"sean",2024-01-09,10.70625225,78
"sean",2024-01-10,12.56415674,78
"sean",2024-01-11,10.74353462,78
"sean",2024-01-12,12.5330881,78
"sean",2024-01-14,0.7021511924,78
"sean",2024-01-16,10.70625225,78
"sean",2024-01-17,12.55172928,78
"sean",2024-01-18,10.70625225,78
"sean",2024-01-20,12.50201946,78
"sean",2024-01-23,10.72489343,78
"sean",2024-01-24,12.54551555,78
"sean",2024-01-25,6.810245194,78
"sean",2024-01-26,7.2203512,78
"sean",2024-01-29,10.71867971,78
"sean",2024-01-30,12.78163719,78
"sean",2024-01-31,10.76838953,78
"sean",2024-02-01,13.22902556,78
"sean",2024-02-02,10.79945816,78
"sean",2024-02-03,12.58901164,78
"sean",2024-02-12,10.73110716,78
"sean",2024-02-13,12.54551555,78
"sean",2024-02-16,12.58901164,78
"sean",2024-02-17,34.75337716,78
"sean",2024-02-22,10.65654243,78
"sean",2024-02-23,12.53930183,78
"sean",2024-02-27,10.16565797,78
"sean",2024-02-28,16.00034797,78
"sean",2024-03-10,30.31056209,78
"sean",2024-03-11,6.965588378,78
"sean",2024-03-12,12.216188,78
"sean",2024-03-15,12.68221756,78
"sean",2024-03-17,28.47751252,78
"sean",2024-03-19,12.16026446,78
"sean",2024-03-20,14.37856513,78
"sean",2024-03-23,17.0753228,78
"sean",2024-03-26,10.21536779,78
"sean",2024-03-27,12.81891956,78
"sean",2024-03-29,10.41420707,78
"sean",2024-04-03,11.98006636,78
"sean",2024-04-04,7.388121839,78
"sean",2024-04-05,6.804031466,78
"sean",2024-04-07,16.97590317,78
"sean",2024-04-08,18.74681546,78
"sean",2024-04-10,12.73192737,78
"sean",2024-04-12,12.20376055,78
"sean",2024-04-17,1.913828029,78
"sean",2024-04-19,11.19092299,78
"sean",2024-04-23,8.891843861,78
"sean",2024-04-27,5.107683895,78
"sean",2024-05-03,4.337181702,78
"sean",2024-05-04,28.07362024,78
"sean",2024-06-05,12.11055464,78
"sean",2024-06-06,12.81270583,78
"sean",2024-06-11,17.883107358,78
"sean",2024-06-13,7.344625747,78
"sean",2024-06-14,7.2203512,78
"sean",2024-06-15,24.75548983,78
"sean",2024-06-18,12.10434091,78
"sean",2024-06-19,11.93657027,78
"sean",2024-06-20,12.10434091,78
"sean",2024-06-21,12.10434091,78
"sean",2024-06-22,36.61128164,78
"sean",2024-06-23,4.088632608,78
"sean",2024-06-25,12.39017237,78
"sean",2024-06-26,12.24104291,78
"sean",2024-06-28,10.06002461,78
"sean",2024-07-05,27.11670622,78
"sean",2024-07-10,21.99659488,78
"sean",2024-07-11,11.99249382,78
"sean",2024-07-14,13.88768066,78
"sean",2024-07-16,10.10973443,78
"sean",2024-07-17,24.32674264,78
"sean",2024-07-18,19.908782478,78
"sean",2024-07-19,12.079486,78
"sean",2024-07-20,11.90550163,78
"sean",2024-07-21,71.221743072,78
"sean",2024-07-23,20.828414135,78
"sean",2024-07-24,10.18429915,78
"sean",2024-07-25,12.11676836,78
"sean",2024-07-26,9.985459878,78
"sean",2024-07-31,10.21536779,78
"sean",2024-08-01,12.20376055,78
"sean",2024-08-03,101.3956032,78
"sean",2024-08-06,9.892253967,78
"sean",2024-08-07,24.08440727,78
"sean",2024-08-08,12.079486,78
"sean",2024-08-09,10.20294034,78
"sean",2024-08-10,13.688841388,78
"sean",2024-08-13,10.19051288,78
"sean",2024-08-14,12.11676836,78
"sean",2024-08-15,10.2402227,78
"sean",2024-08-16,12.19133309,78
"sean",2024-08-22,7.941143574,78
"sean",2024-08-23,12.09191346,78
"sean",2024-08-24,11.98006636,78
"sean",2024-08-25,15.46596742,78
"sean",2024-08-27,10.18429915,78
"sean",2024-08-28,12.20376055,78
"sean",2024-08-29,12.09812718,78
"sean",2024-08-30,12.09191346,78
"sean",2024-09-03,10.30235997,78
"sean",2024-09-04,29.515204992,78
"sean",2024-09-07,3.635030509,78
"sean",2024-09-08,15.95063815,78
"sean",2024-09-10,10.21536779,78
"sean",2024-09-11,23.51895808,78
"sean",2024-09-12,12.22861546,78
"sean",2024-09-17,12.09191346,78
"sean",2024-09-18,19.983347213,78
"sean",2024-09-19,7.773372935,78
"sean",2024-09-20,12.11055464,78
"sean",2024-09-21,11.93035654,78
"sean",2024-09-24,4.598158251,78
"sean",2024-09-25,12.64493519,78
"sean",2024-09-26,9.388942051,78
"sean",2024-09-27,12.284539,78
"sean",2024-10-03,12.10434091,78
"sean",2024-10-04,12.011135,78
"sean",2024-10-08,12.14162327,78
"sean",2024-10-09,24.37023873,78
"sean",2024-10-10,12.25347037,78
"sean",2024-10-11,12.13540955,78
"sean",2024-10-13,9.121751774,78
"sean",2024-10-15,12.13540955,78
"sean",2024-10-16,12.06705855,78
"sean",2024-10-22,31.08106429,78
"sean",2024-10-25,8.009494575,78
"sean",2024-10-26,7.158213926,78
"sean",2024-10-27,7.015298197,78
"sean",2024-10-30,24.37023874,78
"sean",2024-10-31,12.02356245,78
"sean",2024-11-01,12.12919582,78
"sean",2024-11-02,31.074850557,78
"sean",2024-11-04,12.10434091,78
"sean",2024-11-05,12.011135,78
"sean",2024-11-06,12.10434091,78
"sean",2024-11-07,12.11055464,78
"sean",2024-11-08,24.07819354,78
"sean",2024-11-09,15.969279334,78
"sean",2024-11-12,6.667329464,78
"sean",2024-11-13,12.147837,78
"sean",2024-11-14,15.59645569,78
"sean",2024-11-15,6.909664832,78
"sean",2024-11-18,7.990853393,78
"sean",2024-11-19,7.31355711,78
"sean",2024-11-20,7.357053202,78
"sean",2024-11-21,7.263847291,78
"sean",2024-11-22,7.363266929,78
"sean",2024-11-23,7.033939379,78
"sean",2024-12-03,10.21536779,78
"sean",2024-12-04,24.25839164,78
"sean",2024-12-05,12.12298209,78
"sean",2024-12-06,10.22779525,78
"sean",2024-12-07,12.25347037,78
"sean",2024-12-08,30.01851691,78
"sean",2024-12-09,12.12298209,78
"sean",2024-12-10,11.88686045,78
"sean",2024-12-12,10.27750506,78
"sean",2024-12-13,9.76797942,78
"sean",2024-12-14,19.26255484,78
"sean",2024-12-15,7.499968931,78
"sean",2024-12-17,10.20915406,78
"sean",2024-12-18,12.24104291,78
"sean",2025-01-05,7.847937664,78
"sean",2025-01-06,7.66773957,78
"sean",2025-01-07,7.357053202,78
"sean",2025-01-08,8.25804367,78
"sean",2025-01-09,2.094026123,78
"sean",2025-01-10,10.24643643,78
"sean",2025-01-11,18.579044821,78
"sean",2025-01-16,10.23400897,78
"sean",2025-01-17,12.16026446,78
"sean",2025-01-18,15.83257733,78
"sean",2025-01-22,10.463916885,78
"sean",2025-01-23,7.375694384,78
"sean",2025-01-24,10.06623833,78
"sean",2025-01-25,11.89307418,78
"sean",2025-01-29,7.425404203,78
"sean",2025-01-30,7.282488474,78
"sean",2025-01-31,7.78580039,78
"sean",2025-02-01,12.13540955,78
"sean",2025-02-02,3.889793331,78
"sean",2025-02-04,12.91212547,78
"sean",2025-02-07,9.836330421,78
"sean",2025-02-10,10.23400897,78
"sean",2025-02-11,12.12919582,78
"sean",2025-02-17,3.945716878,78
"sean",2025-02-18,10.22158152,78
"sean",2025-02-19,12.18511937,78
"sean",2025-02-20,10.23400897,78
"sean",2025-02-21,12.147837,78
"sean",2025-02-26,10.21536779,78
"sean",2025-02-27,22.34456361,78
"sean",2025-02-28,12.079486,78
"sean",2025-03-01,7.69259448,78
"sean",2025-03-03,10.11594815,78
"sean",2025-03-04,12.04841736,78
"sean",2025-03-07,10.21536779,78
"sean",2025-03-08,12.14162327,78
"sean",2025-03-10,10.27750506,78
"sean",2025-03-29,8.152410305,78
"sean",2025-04-01,12.079486,78
"sean",2025-04-02,11.85579182,78
"sean",2025-04-03,10.22779525,78
"sean",2025-04-04,12.09812718,78
"sean",2025-04-07,10.22158152,78
"sean",2025-04-08,12.02977618,78
"sean",2025-04-10,12.20997428,78
"sean",2025-04-11,12.91833919,78
"sean",2025-04-13,6.30071955,78
"sean",2025-04-14,10.01031479,78
"sean",2025-04-15,12.10434091,78
"sean",2025-04-22,12.04841736,78
"sean",2025-04-28,7.425404203,78
"sean",2025-04-29,7.238992382,78
"sean",2025-05-01,10.25886388,78
"sean",2025-05-02,11.58860154,78
"sean",2025-05-06,10.19672661,78
"sean",2025-05-07,12.16647818,78
"sean",2025-05-08,8.096486759,78
"sean",2025-05-09,7.096076653,78
"sean",2025-05-11,2.932879317,78
"sean",2025-05-13,7.350839475,78
"sean",2025-05-14,7.263847291,78
"sean",2025-05-15,7.238992382,78
"sean",2025-05-18,6.953160923,78
"sean",2025-05-19,10.2402227,78
"sean",2025-05-20,11.89928791,78
"sean",2025-05-21,10.18429915,78
"sean",2025-05-22,24.02848373,78
"sean",2025-05-23,12.079486,78
"sean",2025-05-27,23.79857581,78
"sean",2025-05-29,23.885568,78
"sean",2025-05-30,19.654019657,78
"sean",2025-06-02,10.1035207,78
"sean",2025-06-03,16.77085016,78
"sean",2025-06-04,21.443573147,78
"sean",2025-06-05,12.079486,78
"sean",2025-06-06,13.980886576,78
"sean",2025-06-07,55.04741074,78
"sean",2025-06-08,4.138342426,78
"sean",2025-06-09,11.98006636,78
"sean",2025-06-10,6.965588378,78
"sean",2025-06-11,7.189282563,78
"sean",2025-06-15,9.842544149,78
"sean",2025-06-16,26.42076876,78
"sean",2025-06-23,24.18382692,78
"sean",2025-06-24,12.09191346,78
"sean",2025-06-25,24.07819354,78
"sean",2025-06-26,20.026843299,78
"sean",2025-06-27,7.133359017,78
"sean",2025-06-30,11.99249382,78
"sean",2025-07-01,11.98628009,78
"sean",2025-07-02,24.25839164,78
